"Username","Stimuli.File"
"543e85adfdf99b7356902e90","Stim_A.csv"
"55d4d11258c35800113dc2ab","Stim_B.csv"
"561487ad7ffc8a0012812266","Stim_A.csv"
"5788c16f275be600013590a8","Stim_A.csv"
"5858c6178604ae000165e66a","Stim_A.csv"
"58f93198dbfafa0001d227c9","Stim_B.csv"
"5cd633b904748d001a19f092","Stim_A.csv"
"5d8a29c082fec30001d9c24a","Stim_A.csv"
"5da6b2aca2860400146b8ace","Stim_B.csv"
"5e29fd5f2bec3b065e9a729e","Stim_B.csv"
"5e42fc295135b5000cd20d0b","Stim_A.csv"
"5e4438c766f95e2bcccc2548","Stim_B.csv"
"5e49f30e8459a1469b1950e5","Stim_A.csv"
"5ea32a0ea7b59a0c92e82ac8","Stim_B.csv"
"5f12178ab3ab9d046595ce66","Stim_A.csv"
"5f24978b3b9626088ac0eeb7","Stim_A.csv"
"5f24a57c030da70af5ffd2bf","Stim_A.csv"
"5fb2e72ac95e4c9ab7a082da","Stim_B.csv"
"5fc653586deb34268015308a","Stim_A.csv"
"5fdcd228539a382bc5e9fae5","Stim_A.csv"
"600d14cfdc7ef74ca39fd9ed","Stim_B.csv"
"6085bf84bb0ce00524154c60","Stim_B.csv"
"60c20992212adb0a37fb5259","Stim_B.csv"
"60d8f1c24c86aa4d0b23bf4e","Stim_B.csv"
"610453aa4fc6ac47f96ddeea","Stim_B.csv"
"6266a888ce0c626836c91bc6","Stim_B.csv"
"62714a240ed387f760f6741b","Stim_B.csv"
"62b1ed31eaaaa61b18c69032","Stim_A.csv"
"637545d6428d85daeedc3df5","Stim_B.csv"
"63e51e063af1cc5baf0c72ca","Stim_A.csv"
"63e6378e04ade071ebf9ff9c","Stim_A.csv"
"63f7dc10de20707c3dff50b4","Stim_B.csv"
"640103805957bbf6a1326ed0","Stim_B.csv"
"6413a4a1a6e064ffb173f1ce","Stim_A.csv"
"6441204e8a1c0c51415ce0f8","Stim_A.csv"
"651b249337102ada9fee4951","Stim_B.csv"
"652d5dcfbf51f8f449531f8d","Stim_A.csv"
"653b9ed2c4b3466a16bc6e05","Stim_B.csv"
"654455de70d56539c9d7584e","Stim_A.csv"
"654aa136887e2fe9be670acf","Stim_A.csv"
"65524c24f1e5b5a1d8f24c84","Stim_B.csv"
"657682c4146b125e4f8d8c1d","Stim_B.csv"
"657f60cb12d4254e4dc7374f","Stim_A.csv"
"5671927473f58b000d664293","Stim_B.csv"
"56a38b45dbe850000cfd50c3","Stim_B.csv"
"56cb314508d7300005fd312a","Stim_A.csv"
"576d8e821a48240001867c54","Stim_B.csv"
"57db00fcb9fb6f0001dda512","Stim_A.csv"
"58c8497430c4cf0001ce9caf","Stim_A.csv"
"5a993b151eda410001365a23","Stim_B.csv"
"5b14898a30d562000155f1e9","Stim_B.csv"
"5b4d41e13d01bd0001ec46c2","Stim_A.csv"
"5b99663d4cefb60001e7a214","Stim_A.csv"
"5bfdd2bc11e618000158834f","Stim_A.csv"
"5c4e5f2ae5f00f0001542748","Stim_B.csv"
"5cee69353057030001b33fc4","Stim_A.csv"
"5dec6a96da522335df62a1b5","Stim_A.csv"
"5e45fd328bd52c0ec7b4328e","Stim_A.csv"
"5e76d2652d882b2481d65066","Stim_A.csv"
"5eb983034987d1074b5232ce","Stim_B.csv"
"5ecbfc627a51250bfb1f297f","Stim_B.csv"
"5edd17ac9e50c2a065687da4","Stim_B.csv"
"5f4157879935a52e2f3057ab","Stim_B.csv"
"603d8785babbb5cf8cd518be","Stim_B.csv"
"60c9fcbb6090f57f63cdbebf","Stim_B.csv"
"60fc14b7339c9fc0dc0ab317","Stim_A.csv"
"61002db58920b51da825d9e8","Stim_A.csv"
"611ac17a9d585411a2314882","Stim_A.csv"
"612f4efe7a2e36e60e3254a7","Stim_B.csv"
"627ab87b18dedc5ab2992a61","Stim_B.csv"
"62b4a72f7bad9f1e3babd277","Stim_A.csv"
"62fbe4c86d484357b6adbc36","Stim_B.csv"
"6347200d8ded5172ec43e0bb","Stim_A.csv"
"63af557b3d4f219c3226b7d6","Stim_A.csv"
"63c58429db2b7daf0f67d60d","Stim_B.csv"
"63e5eb956eab1f2740ac6289","Stim_B.csv"
"63fbd3e8b4865c6e1fb04614","Stim_B.csv"
"646d09329a9be6926ff22bed","Stim_A.csv"
"64f43f017c6a342448feeeb6","Stim_B.csv"
"6501b789e3ddbc0a0b79b925","Stim_A.csv"
"650f1cffdfb4dd61f51abefd","Stim_B.csv"
"652414a8df1d3adfddec9600","Stim_A.csv"
"6543f7e306c0fc611aafc81d","Stim_B.csv"
"6546864c9ab951bb512b0694","Stim_B.csv"
"6563003ce4f5a268a959df06","Stim_A.csv"
"6567ae0e8905da3905e013bf","Stim_A.csv"
"65730b470b3ff6af4dfe899d","Stim_A.csv"
"5791dae225cb71000128ad5b","Stim_A.csv"
"597519f8262c480001bbaf8b","Stim_A.csv"
"599a9252bbe848000179676e","Stim_B.csv"
"5a8ff02e4fcb2f0001d8bb9b","Stim_B.csv"
"5a9bbda1f6dfdd0001ea9639","Stim_B.csv"
"5ab10212fb22320001bacdfe","Stim_B.csv"
"5af2ef2aa27d3b00011eb45d","Stim_B.csv"
"5b35824a975e260001e9b7a6","Stim_A.csv"
"5b523bdc608e18000184d8a6","Stim_A.csv"
"5bde0463520c030001f4959f","Stim_A.csv"
"5c59baa95e09ea00015521d9","Stim_B.csv"
"5c92f797803bff0017fef8dd","Stim_A.csv"
"5cb67a7ab73e8a001507fae5","Stim_A.csv"
"5d68c8aa40524c00189e8ac2","Stim_A.csv"
"5dfab99508267580dcdafe05","Stim_A.csv"
"5e10a618a1f36176c71669ac","Stim_B.csv"
"5e97012e6074fb190b2e4","Stim_A.csv"
"5ee4a14b578f8a000b384376","Stim_B.csv"
"5f0f7fe1d7ad1c000b42d091","Stim_A.csv"
"600eccf35bb4996e7d3c694f","Stim_B.csv"
"6012ed349807110d8eb941a6","Stim_B.csv"
"607bfcc67adf7f35b00c57b3","Stim_A.csv"
"62c5d0cfdf443d24e054d302","Stim_B.csv"
"62c9e5f7ad5a36ab331103bb","Stim_A.csv"
"62ea847288423b9d2a07d537","Stim_B.csv"
"6319ff03df1e7848122f18b1","Stim_B.csv"
"63468b5809bf04222262bfed","Stim_B.csv"
"63d13d1465e0743b7b2b7962","Stim_A.csv"
"63d3f953f8fb0fe970f0d0c6","Stim_B.csv"
"63d3fd6116541b5031bd4a4d","Stim_B.csv"
"641384b3dffcf39ec42d3c23","Stim_A.csv"
"64217d8202361ad4dbed3596","Stim_B.csv"
"6430c599f0887cb443f8da9a","Stim_B.csv"
"650215217993641ac7ab92a8","Stim_A.csv"
"651ecfc85b8f6a0221066ece","Stim_A.csv"
"651eed47e2629fcb9159b68c","Stim_B.csv"
"652435bfb2930ba6d0c29bcf","Stim_A.csv"
"653cd7c97da5636bc74b4257","Stim_A.csv"
"654e9cd39c85c318df8606da","Stim_A.csv"
"6551076eb7c97ca76c867cf3","Stim_B.csv"
"656508f63de01365c026b91a","Stim_A.csv"
"6577160267390ce01afc7fad","Stim_B.csv"
"657c791622f9617fcc0de8fa","Stim_A.csv"
